,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_delta2_0,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12,mfcc_delta2_13,mfcc_delta2_14,mfcc_delta2_15,mfcc_delta2_16,mfcc_delta2_17,mfcc_delta2_18,mfcc_delta2_19,mfcc_delta2_20,mfcc_delta2_21,mfcc_delta2_22
3642,-465.6909,160.5768,20.31017,13.594772,-4.614187,10.559568,3.7809594,-16.731894,-13.563188,-6.033779,-0.8223983,-3.401797,-6.723045,3.5200977,1.4220915,-5.238561,1.2203422,4.7206407,-5.1472077,-6.3360567,0.26381937,0.08267992,-3.1820815,-0.013083866,-0.01000456,0.0024949033,0.004978093,0.0016777444,0.0007624431,0.0011824043,0.0017321755,0.002868443,0.0006936466,-0.0016164152,-1.7148852e-05,0.0007685295,0.00045857925,0.00050991063,0.0018883622,0.001051691,-0.0002033137,0.00026853263,-0.0003248488,0.00014856788,0.00019523255,0.0010679055
3643,-452.92026,146.99356,27.933813,10.963379,-3.3847377,8.145535,1.9545351,-16.761898,-13.967857,-5.1499944,-1.1849797,-3.4523008,-5.1640024,3.0302699,0.669921,-4.256697,1.8629107,4.0824585,-5.5138893,-7.6768312,0.034501337,-0.2945814,-3.4538913,-0.008700074,-0.00556241,0.0024200364,0.0015924341,-0.00017212734,0.0016727402,0.0028782291,0.0012285874,0.00091330137,0.00076291215,-0.0007920858,0.001687921,0.0020834864,-0.0006899334,0.000570606,0.0011438888,-0.00044740862,-0.00053463934,0.0007916553,0.0014131238,0.00095270126,0.0006499416,0.0003298042
3644,-475.1764,163.64426,20.839945,20.549,-9.114043,12.030197,4.997418,-12.761308,-16.525835,-7.2381673,3.2760508,-3.8447728,-5.534176,5.956605,-0.19644688,-4.2409434,0.20375952,4.54591,-4.574061,-7.071318,-1.3808287,1.1266699,-1.3788297,-0.017148044,-0.026502287,-0.009270551,-0.0071909125,-0.0011906958,0.008359625,0.00791136,0.0041510537,-0.0024857877,-0.003694864,-0.0019877385,0.0025235089,0.009543517,0.0047135903,-0.0014216298,0.0065546012,0.007884871,0.0001560815,0.0036525934,0.0077426727,0.0026795617,0.00055974163,0.002189413
3645,-442.85278,143.71735,28.779463,6.861747,-7.8072963,5.1221805,3.0538218,-14.646734,-13.634885,-7.097373,-2.7184799,-4.4307804,-5.7387776,2.0575986,1.5251032,-3.8121722,0.38262397,2.913099,-3.5072007,-6.5848885,-1.8895339,-0.5385471,-2.6211092,-0.015453515,-0.0083604455,0.00675224,0.007660487,0.0024355343,0.0006004459,0.00047025678,-0.0015569068,0.00053280615,-0.0014787125,-0.0017469737,-0.00034657176,0.00020945338,0.00033447857,0.0001311758,0.0022799787,-0.0015880486,-0.0016801127,0.0012543943,0.000723529,0.00080976065,-0.00024473618,0.0009226366
3646,-470.2416,155.38622,14.386321,19.407166,-11.934225,8.95396,3.7087345,-12.658516,-15.265587,-9.023692,-1.8490869,-2.7341907,-6.4432178,1.3399172,1.9425005,-3.874681,-1.7928557,7.0041704,-2.7392564,-8.26183,-1.5273324,1.3273576,-3.3123772,-0.0014374678,-0.019253263,-0.007847074,-0.00077221927,-0.004796268,0.0011208351,0.007340126,0.007935883,-0.0024130002,-0.011076383,-0.0059702923,-0.002028951,-0.004661138,-0.002234011,0.0016549169,0.008508688,0.008278316,0.0011884107,-0.008294698,-0.005366085,-0.0004374782,0.0006681979,-0.0003431206
3647,-449.34106,121.98203,27.181131,6.1058674,-4.567054,8.80897,4.555207,-11.150168,-9.3803425,-4.5380874,-1.8428932,-2.7464244,-3.6202035,0.9712216,0.43451023,-3.7818086,-2.5516841,1.0402365,-2.098698,-4.912437,-0.77625614,-0.6163235,-2.806502,-0.0042405063,-0.00825599,-0.004176133,0.0033048997,0.003095503,0.00017489857,-0.0022005271,0.0004686101,0.0031502065,0.00087722513,-0.00023215097,-0.00019213362,-0.000616206,-8.880628e-05,0.001827954,0.0017712151,-4.1936502e-05,0.0006938009,-1.8399725e-05,-0.0018466396,0.00044342384,0.001375625,0.00028592977
3648,-445.4699,130.59094,31.456778,9.154078,-5.555843,5.9918528,2.6103346,-15.731312,-13.9094,-6.3612237,-3.3439913,-4.375914,-5.220144,0.2197932,0.2686202,-3.4868925,0.37568346,2.495332,-4.7167616,-6.7996426,0.015309966,0.072832584,-3.1091363,-0.003009233,-0.0018254922,0.00207761,0.0012696664,7.115182e-05,0.00052734383,-3.9017805e-06,0.0017502327,0.001558668,-0.0004594769,-0.00047737366,0.00019704038,0.0017534117,0.0015778913,-0.000239623,0.00060488726,0.0005725945,-0.0013466974,0.00019883002,-5.3330616e-05,-0.0012773672,0.0015418597,0.001945485
3649,-460.49924,151.83852,19.952953,13.582629,-7.9333487,6.1809793,2.1173005,-13.87376,-13.232131,-5.877484,-1.2204685,-3.7687902,-6.046704,1.7451283,-0.6377931,-4.9170675,0.65730715,4.407873,-2.9971154,-5.3077283,-0.1433781,-0.55868345,-4.076324,-0.019621762,0.011560334,0.0011523785,-0.0014486046,0.004866439,0.002807782,-0.0011814997,0.00037357144,-0.00046080226,-0.0030904948,0.0024055603,0.0001707206,0.00010507402,-0.0014323109,0.00027834164,-0.00018756735,-1.339192e-05,-0.0011110905,-5.6708155e-05,-0.00012189089,0.00057351455,-0.00021294349,0.0009471662
3650,-432.68167,145.30322,19.057226,9.473285,-5.525673,4.1637316,1.8337921,-15.697585,-16.981514,-7.5762997,-1.7591652,-4.7906365,-6.842721,0.89351743,2.2056444,-5.2084665,0.4674856,5.1035914,-4.8007402,-7.6331253,-0.79883945,-1.1483786,-4.254462,-0.016612876,-0.01716213,-0.010122732,-0.00039646175,0.0072534517,0.0060735517,0.0014387248,-0.0028754417,0.004467578,0.0006209331,-0.006288729,0.002842325,0.003706135,0.0005485439,0.00014661076,-0.00056119094,0.0008953801,0.0035054826,0.005801448,0.0017150894,0.003090416,0.0055064037,-0.0007070586
3651,-465.98694,145.28194,22.916134,17.795816,-6.371525,9.97802,4.301405,-15.843939,-11.458565,-5.937224,-2.7010353,-3.7970517,-5.5853353,0.18531708,-0.60464776,-4.2474375,-1.1242402,4.2810946,-2.7192483,-7.4693246,-0.4666687,0.23362264,-3.9439998,-0.02593526,-0.010127558,0.0052846754,0.00497511,0.0035951978,0.0013890655,0.0021211256,0.0032858555,0.00047654685,-0.002253322,0.0043356433,0.0029294572,0.00025961827,-0.0035242378,-0.0052500083,0.00068995525,-0.0002600623,0.0022413135,0.0062600053,-0.00096377655,-0.00048993126,0.0021509726,0.0023643575
3652,-446.66492,156.24713,20.915546,7.0243115,-8.6856785,9.164497,0.7319782,-19.225725,-11.745986,-6.185147,-5.443723,-4.592038,-4.6171036,2.4444957,1.0556997,-4.093822,1.5578095,5.262925,-4.1229773,-7.9983597,0.15712264,-1.934473,-4.8586984,-0.03682626,-0.00018439302,0.0064332406,-0.0062356563,0.011635486,0.0020459727,-0.002660898,0.0014314164,0.0026061072,-0.0028412605,-0.00034875094,-0.0021720177,-0.0015128797,0.0024292164,1.7220647e-05,0.0032235424,0.001913136,-0.003564956,0.0025408592,0.0015085792,8.556319e-05,0.00032302065,-0.00034835094
3653,-470.65836,166.32367,17.357655,13.58606,-12.459644,9.536828,6.953248,-14.593527,-16.447264,-8.113318,0.73882854,-2.7965717,-7.4438615,2.6697614,2.186118,-6.4249077,-1.4847766,6.347419,-5.342521,-7.21149,0.6021667,-1.2111396,-4.3782053,-0.0014558734,-0.004825392,-0.0018255544,-0.00013740693,0.0019807715,0.0018323523,0.0007436722,5.699376e-05,0.00042090632,0.0007430962,0.0013587561,0.002726512,0.0012526183,-0.0011289638,-0.0004352615,0.00040086676,-0.0003564606,-0.0003214216,0.00056472933,0.0014053704,0.00086440856,0.00037456764,-0.00096175773
3654,-459.97348,170.10968,-0.921717,10.182001,-4.2078004,12.116421,-4.9906445,-15.749775,-13.669276,-18.079065,0.42112002,2.3167884,-10.468834,4.068654,2.5812213,-5.2847424,-0.28007397,5.159598,1.387967,-5.906395,0.9180319,0.6404654,-6.6735425,-0.014394579,0.0019639465,0.02198216,-0.026169252,0.028512213,0.0031005882,-0.0058138045,0.021877496,0.002235095,-0.0062639792,0.0032881324,-0.0033797238,-0.000964372,-0.0013938749,0.0040944633,0.0023409014,-0.0044271825,-0.0022327763,-0.00113627,-0.0011973445,0.0008870281,0.00049150205,-0.0055527333
3655,-465.48553,169.3517,13.203884,10.654629,-4.3405776,12.992227,-3.6782956,-14.126921,-16.330034,-18.094814,-1.2622861,1.8410486,-8.00803,0.4218795,-0.6289137,-4.131836,-1.0250169,3.3527217,0.07209868,-2.5786748,0.7579948,-0.66947687,-3.9172885,-0.07445116,-0.030055622,0.03773049,0.008114745,0.0046033794,-0.0041916207,0.008940102,0.010003253,0.013261023,0.0131327715,-0.010729975,-0.010560471,0.00593474,0.0030855273,-0.004592472,0.0034303,0.0044711633,-0.0064013703,0.004323347,0.009878631,0.0056863097,0.0077408124,0.002877525
3656,-477.02225,159.92233,17.723738,21.911976,-5.4490933,10.283857,-0.19839571,-13.272432,-14.594852,-13.404396,0.3048372,-1.1057649,-8.311559,3.4092038,-1.5299529,-5.6230817,2.5188332,6.1814513,-3.005621,-2.9015121,0.7893455,-1.8237375,-4.57717,-0.02748191,-0.0037940934,0.012689673,0.00354062,0.0061453283,0.001534663,-0.0012869755,0.00043250536,0.0040691504,-0.0004672487,0.0011208754,0.004036891,0.0025026044,0.0012765517,0.00075076334,-0.0014808516,-0.0019236385,-0.0020875598,7.649586e-05,-0.00021229863,-0.0019027945,0.000692986,0.0031738074
3657,-494.4891,156.76205,34.99278,21.360155,-1.6964637,11.714575,1.2658515,-9.792969,-11.880178,-9.224904,-1.8343667,-2.455245,-7.9068027,-0.39804685,-3.4611762,-2.8713121,2.8568542,5.068232,-2.2159803,-1.6291202,-0.9806008,-0.0534511,-4.239682,-0.018816821,-0.004762059,-0.0059549757,-0.005260277,0.00032018963,0.0015543714,-0.0049965587,0.0019659062,0.0018460994,-0.0028616458,0.003412996,0.0001892025,-0.0024655412,0.005646566,0.005852436,0.0027851604,0.0021868704,0.0013341183,0.0034129205,0.0022085144,0.0076053445,0.0045899614,0.0010967314
3658,-493.87772,162.12025,27.437283,13.567094,-7.2646327,9.458173,3.582472,-10.560409,-14.695599,-12.603047,-1.6760195,0.8120687,-6.5159388,-1.1246111,-0.7394489,-3.075135,1.9921327,5.5515347,-2.1998785,-1.0264649,-0.27666503,-0.15618955,-4.5462165,0.036206014,-0.034900155,-0.022032259,0.012086781,-0.0014068261,0.01640411,0.0071344418,-0.008240234,-0.0059365695,0.008627578,0.0031290378,0.006080388,-0.0052672466,-0.009494779,-0.004532248,-0.0014717095,0.0071474775,0.0030923989,-0.0043835617,0.0006872671,0.00095559785,0.000905584,-0.0021930146
3659,-472.55273,156.5679,26.270346,12.44415,0.3079572,9.052553,2.882876,-13.197304,-18.463013,-12.363212,0.024311721,-2.1426842,-7.262637,-0.4197315,-1.1228255,-4.051593,1.8488634,5.447554,-1.5266309,-3.5416386,-0.31056368,-1.1347795,-3.879815,-0.010448184,-0.0041890247,0.0035178475,-0.0008513634,0.001205282,0.0021195742,-0.0012238062,-0.0006832023,-0.0014030035,-0.00048371742,0.0017324792,0.00020918656,7.5649674e-05,0.0013111216,0.0009362348,-0.0003979748,-0.0008164984,0.00019350392,-8.665994e-05,-0.0010280975,0.0006885004,0.0019444084,-0.0006052675
3660,-470.17514,152.48186,22.766817,10.101328,-6.239156,6.8778276,1.8978117,-11.446718,-13.75036,-12.098774,-3.2420464,-2.7668624,-6.1712008,2.4940972,-0.6317691,-5.466135,0.34289038,2.0025356,-3.2826247,-2.90781,1.5303497,-0.28123736,-4.0484357,-0.01009877,-0.008769046,-0.0043091313,-0.00081887154,0.003076274,0.0021633105,0.0011786217,0.00066336826,-0.00017078016,0.0013751766,0.0020866417,0.0030592869,0.0043840734,0.001364031,0.0018879393,0.0022820532,0.00012028273,-0.0004942022,0.0008525536,-0.0003459221,-0.00043563088,0.00066005957,0.00065890717
3661,-473.09006,149.97092,21.645908,15.67507,-3.8167827,8.088243,-3.1829145,-16.03933,-13.989713,-8.096248,-0.45326886,-1.8449551,-4.1988254,3.9507926,-2.6715648,-6.7514877,0.9032163,3.0657663,-2.965276,-3.6966548,1.4429593,1.108729,-3.6096427,-0.029936224,-0.01012866,0.0070180222,0.006991162,0.00088954385,-0.005170164,0.004171951,0.0045278976,-8.496298e-05,-0.0012470972,0.0022039588,0.0018718126,0.0050832187,-0.0009279342,0.0016010636,0.0048733884,-0.00057847024,-0.0006996659,0.00049823447,0.002415766,0.0018221777,-0.00014005309,0.0011547873
3662,-493.83707,159.72488,29.622393,16.977814,-5.833494,8.141596,-0.8725134,-9.306984,-15.386572,-13.645011,0.039657198,-1.8223743,-4.337254,5.3186536,-3.8217125,-7.0104866,-1.6230798,2.1002152,-1.1985797,-1.6915814,0.16487095,1.2159041,-3.0096474,-0.0041471333,-0.0027990593,0.0009613431,0.0025573438,0.0015266989,-1.7146984e-05,-0.00020175465,-0.00089008035,-0.0004972387,0.000466064,0.00012772973,0.0009195666,0.0011526773,0.001125078,0.0023074339,0.0010674734,0.0012024546,0.0013810273,-0.0004405988,-0.0012352574,-0.0013376574,-0.0020213437,0.00042500522
3663,-459.86523,157.13927,16.499231,11.622893,-12.453465,7.814166,1.0264446,-17.537024,-14.122522,-2.3255854,-6.217621,-4.500315,-1.8029783,3.5733445,-2.1800487,-6.2542105,1.2357794,4.490775,-7.3573623,-7.9284816,1.1585224,-0.2894934,-5.521187,-0.084829025,-0.011794871,0.011677182,0.0042946567,0.024562985,0.005343834,6.673677e-05,0.015191986,-0.0026605986,-0.008338421,-0.0056507587,0.0027234426,0.0025285324,-0.010176074,0.0040551303,0.0072650253,-0.009647823,-0.0029569783,0.0025939753,-0.004171991,0.0037599015,0.005552108,0.0062103965
3664,-484.98373,150.5254,29.646582,17.454222,-4.0024495,9.778082,-3.5527585,-13.438965,-8.433425,-5.2230496,-0.44868824,1.2215953,-3.3294597,-0.2949216,-5.9051056,-1.9281663,1.9534457,2.2761016,-0.8714276,-2.485051,-0.7027317,0.024498316,-2.4257793,-0.0011136003,-0.00067875104,-0.00044201338,-0.0010504454,0.0015944507,-0.001555297,-0.0034382506,-0.00043896193,-0.0001107933,0.00035848885,-0.0021363904,-0.0013535192,-0.001953425,-0.00089347205,0.0022884468,0.0017999321,0.0014339857,-0.0011598625,-0.0015477233,0.00012452618,0.0007560742,-0.0004458298,-0.0018440086
3665,-481.13263,147.41402,28.865528,14.312943,-2.8504424,10.95403,-2.3382485,-8.728277,-8.178563,-10.246863,-2.340885,-0.63052064,-3.4360526,1.2505555,-2.3123863,-0.019784154,0.46930125,0.45940018,-3.387797,-2.5028996,-0.17972192,-0.9348869,-2.436803,-0.020968646,-0.011947991,0.0005198062,0.0042972136,0.002234657,0.00040454563,0.0008617322,0.0039899205,0.001121897,-0.0038020527,-0.0009764481,0.0012537935,0.00364794,0.0015764944,0.0017773671,0.0023107964,-0.0012275995,-0.0034174465,0.002115031,0.0021506296,0.0041124956,0.0044621387,0.0018966772
3666,-494.99615,144.62827,30.156866,19.029385,-2.0596952,9.791743,-0.12852657,-5.1137013,-8.011221,-8.884483,-2.5408757,2.7908816,-0.17541824,1.5548332,-2.854138,-1.8664662,-0.5220891,3.7499397,-1.1254282,0.13276768,-2.382349,0.47212854,0.03634397,-0.05253171,-0.027258724,0.024939176,0.013090899,-0.0011485819,-4.681583e-05,-0.0017743275,-0.004002231,0.009253644,0.00897418,0.00023839509,0.0042292443,-0.0031091329,-0.0058327215,0.0030298168,0.0053834934,0.00016116034,0.0025166604,0.0021379855,-0.004028119,0.0019072719,0.0036604044,-0.0011320963
3667,-499.51062,155.44891,32.31299,21.747929,0.014946408,11.07528,-1.0773686,-11.269974,-13.501379,-8.266456,1.2146765,-0.8010356,-3.1556456,3.398536,-2.5491197,-3.0664542,-1.8099326,3.8129203,-1.0039954,-3.5899806,-1.5777298,0.29991692,-1.6900826,-0.023726175,-0.019465566,0.0034812088,0.008087261,0.0010140808,-0.0014546656,0.0018257131,0.0012034745,0.0016949304,-8.855852e-05,-0.0037997921,-0.00018940611,0.0018458765,0.0013101489,0.0024653461,-0.0005713097,-0.0011020767,-0.002860511,0.00021210227,0.0041096816,-0.0018498345,-0.0019623346,0.0006996768
3668,-479.62335,172.98134,23.611448,11.000166,-1.9035693,8.233843,-11.013999,-11.295658,-10.765304,-15.010721,2.337571,0.56043065,-4.710836,5.8470583,-2.3124452,-3.247825,-1.8101659,2.1259446,-1.3756269,-4.429141,-2.1787689,0.3792128,-1.6375812,0.012834029,-0.033537243,-0.01571355,0.00601442,-0.01195341,-0.00047134876,0.015546551,0.005082164,0.00040145565,-2.9536415e-05,-0.006027495,0.011523991,0.011102629,-0.0033751733,0.0027618168,0.012845377,0.0021769083,-0.0020379017,0.0073027867,0.0064149327,0.0010365248,0.0027358697,-0.0016448718
3669,-483.76724,164.9446,25.687357,13.242146,-6.642446,7.958133,-2.3971379,-12.423153,-12.681747,-12.205842,0.26140067,0.25415263,-3.342011,3.3088121,-3.9737709,-4.3371563,1.0149713,4.00971,-2.0968676,-3.7213824,-1.3819368,-0.84511566,-0.6524814,0.003739178,-0.016779738,0.0016431415,0.0069298637,0.00024806694,-0.00023432191,0.0031304052,0.0008728568,0.004480273,0.007608375,0.0010552035,0.00025159845,0.0019437254,0.0016359991,0.0008672305,0.002419417,0.0010817443,0.0007947043,0.0044105975,0.0016840559,-0.00088587723,-0.000822526,-0.0036690787
3670,-493.4516,155.52623,29.737963,18.81458,-3.1319773,10.061818,-4.7185817,-9.061984,-10.594534,-15.0854645,-3.9024575,-1.7252091,-0.9642033,5.545628,-5.8140454,-5.1651726,-2.2295227,4.162884,-0.24163604,-0.89784527,-0.4012783,-1.2851443,-0.63825566,-0.035592016,-0.020749288,-0.0056540514,-0.013425669,0.0026269779,-0.0023432148,0.009585395,0.008236099,-0.00058682385,0.009503542,0.0027585335,0.004310855,0.0058552,0.0020415538,0.0050977436,0.004928028,0.0047243717,0.0057415306,0.004067023,0.010066021,0.00263907,0.00234929,0.00533059
3671,-447.1883,162.40804,14.234221,8.45984,-4.1054873,11.16755,-4.7147465,-16.397621,-14.410787,-16.228842,-1.1523387,-0.9091706,-7.682139,3.275265,-0.5810706,-6.6135817,-3.040442,3.660749,-0.9422166,-7.375432,0.46657902,0.3201766,-3.0713847,-0.04070781,0.005099917,-0.009306334,-0.0032734922,0.009915331,-0.0067410106,0.0026007628,-0.0027201732,0.0027279118,-0.00073929393,-0.00015541824,0.0038538757,0.0029061323,-0.0029818083,-0.0014563515,-0.002855834,0.0032780808,-0.0021631145,0.00230537,0.006673682,0.0014086427,-0.0012468065,-0.0012593323
3672,-482.05792,163.15971,24.133509,14.832455,0.15310146,15.958045,-5.8793383,-13.322958,-12.100644,-12.851971,-0.31163436,-1.2174433,-5.2873144,3.5155015,-2.6540737,-2.997912,-1.1439824,3.4871893,-1.6177785,-3.6926775,-0.21307147,1.3645182,-2.227151,-0.014135254,-0.004266469,0.006697673,-0.0004384313,0.0018512348,-0.0007489997,0.001378176,0.0011670268,-0.0010429906,0.0013279449,-0.0027655123,-0.0022945905,0.0008603785,-0.00048531877,-0.0009367201,-0.0005068884,0.00065938424,0.0011952968,0.0013621488,-0.00071355957,-0.0030462923,0.00041278804,-0.00046005618
3673,-459.70358,134.02258,33.137337,13.736338,-3.7371387,2.711117,5.847721,-9.284754,-15.328492,-7.0490823,0.21597464,-3.7008386,-6.247816,0.082770504,1.522911,-4.019855,-1.5335193,2.7435973,-3.268558,-4.447336,1.0539591,0.2870589,-2.1259706,-0.0022917595,-0.0010111607,0.0006122327,-6.404926e-05,8.165017e-05,3.7703867e-05,-9.978114e-05,1.3231198e-05,1.3061027e-05,-5.2530817e-05,-6.1319304e-05,5.9316106e-05,0.00030918684,4.290228e-05,-0.00035464292,0.00014182799,4.321954e-05,-2.0020454e-05,0.00044565694,0.00015289766,0.0004374058,0.00081442663,0.0002216068
3674,-445.36218,157.50948,25.137184,3.9873521,-12.490204,8.53746,3.1076772,-23.381525,-18.13556,-4.19005,-6.8944697,-7.37395,-3.5823457,-1.1052827,-2.1863842,-3.9376926,-0.33183894,4.4123096,-3.6761265,-9.63524,-2.0580578,-0.37646315,-4.4133306,-0.046509765,-0.041294925,0.007332678,0.016476091,0.012528793,0.0038660644,0.0003196627,0.001108134,-0.00079247146,0.004252619,0.0039022698,0.0007729988,-0.000992111,0.002434202,0.0053611114,0.006625279,0.0034768542,0.0011035942,0.00036974673,-0.0007522412,-0.0016634227,0.0044032065,0.0025014577
3675,-454.25842,151.55022,15.02193,20.083332,-5.327926,2.7059307,6.3575654,-8.100807,-21.095009,-8.767226,2.6219864,-2.598984,-6.322407,0.4088874,2.12576,-5.840963,-3.6646302,4.227018,-5.226496,-5.393315,0.5300786,-1.5023998,-2.3028677,-0.034457523,-0.02889517,0.009052329,0.0057191513,-0.00014757754,0.0065786117,0.0039581237,-0.00093581807,-0.0007355823,0.0003816403,-0.0017995331,0.0016776623,-0.0006342109,0.006203169,0.007095907,-0.0016702926,0.0006589309,0.0056792586,0.00072645285,0.0001371783,-0.0010620486,-0.0010607559,-0.00088569056
3676,-494.63858,156.62053,27.910046,16.169477,-9.990601,4.0003605,6.88024,-4.405412,-15.235541,-8.890551,1.0993527,-1.5309428,-3.7240555,2.463595,0.627959,-2.6911676,-2.3176153,3.293611,-4.5735908,-1.7654419,-0.52536637,-0.3787779,-0.7718118,-0.023116332,0.012047971,0.011336427,-0.00600155,0.0022404583,0.0009016419,-0.0029049914,-7.417262e-06,0.00064933026,-0.0054820967,-1.6562011e-05,0.002578467,0.0014146451,-0.0042364793,-0.0068108286,0.0004322219,0.00063394447,-0.0007460312,4.37516e-05,0.0008259,-0.000615122,-0.0014763996,-0.0005268606
3677,-466.97757,152.31,19.512115,14.28501,-9.74822,3.084971,7.129455,-8.449768,-22.49982,-10.668821,2.509454,-2.58346,-7.583104,0.7023312,3.3806202,-5.896554,-2.3513975,5.7385874,-6.014263,-4.368783,1.7447646,-1.5675905,-3.1838818,-0.03567617,-0.020858122,-0.0038945077,0.002697704,0.00853699,0.001200898,0.0018803475,0.0055255503,0.012931197,0.002563563,0.0012186342,-0.0005709881,-0.0022806583,-0.00015768636,0.00195348,0.002477381,5.4980177e-05,0.00040934683,0.0020692223,0.00058160204,-0.0015826249,0.0028544553,0.00091116334
3678,-492.81976,163.424,25.209864,14.530208,-7.948143,5.55006,7.3784246,-4.588319,-20.817072,-10.973056,3.2483385,-5.435592,-7.2659373,1.9446397,2.1745613,-5.945696,-3.2093692,7.5913453,-6.5922785,-2.7432554,1.5584229,-3.6315181,-2.3704977,-0.026456075,-0.025261732,0.003194222,0.011142115,0.003246383,0.0022926934,0.0011073207,-0.0031320667,0.00020851138,-0.00047916162,-0.0024521472,0.0070528374,0.00040154444,-0.006586864,0.0007452075,0.007274882,-0.0005457019,-0.0035560462,0.0008188092,-0.0002021518,-0.0030010191,0.00046600343,-0.0007386314
3679,-472.3008,165.97353,12.122965,16.09246,-6.4595776,1.7535601,2.91526,-6.6822143,-22.504055,-12.563178,5.7213635,-4.2441297,-6.323827,3.335706,0.8070081,-7.008674,-0.2313061,6.191826,-8.2588415,-6.270923,0.74694836,-1.4317948,-2.999863,-0.071771115,-0.03335441,0.005552491,0.0057308893,0.01961762,0.015416461,0.003549031,-0.0032416487,0.01847082,0.0136863645,0.0038652383,0.0060080504,-0.00592142,-0.0035126095,0.011388639,0.019455498,0.006108207,-0.00065146317,0.0031688334,-0.011733634,0.000708085,0.009863819,0.0007232061
3680,-488.74817,156.15977,22.861135,19.05571,-5.316262,4.6070113,10.089635,-4.0461326,-20.218203,-7.6046143,3.6762264,-3.84463,-4.6939797,3.331558,-0.8393769,-5.2968287,-1.7960353,5.6040554,-5.545266,-1.1636109,0.06722703,-2.5342474,-1.4268863,-0.026858754,-0.010146463,0.019952921,-0.0021643369,-0.0023565316,0.011347397,0.0009901347,-0.0054959827,0.008847524,0.004415581,-0.0066122976,0.0060856324,0.0039062076,0.00035182707,-0.0020531225,0.0030373184,0.0018710626,-0.0041294876,-0.0010233888,4.7459507e-05,0.0006291146,0.0028833922,-0.0016966718
3681,-473.363,154.277,13.7653475,14.487448,-7.3226647,11.765513,8.840718,-10.692692,-18.94391,-10.545837,2.7111382,1.8245102,-7.862547,1.4350444,1.6071593,-4.650995,-0.4302593,4.553738,-4.230221,-2.9051,0.29431155,1.2461962,-3.314454,-0.015146167,-0.029270839,-0.008627515,0.0053000674,0.013238812,-0.0028684228,-0.00019055024,0.0033579583,0.0044352626,0.008882403,0.004415824,0.005617166,0.009321353,-0.0024340563,-0.003255648,0.004146544,-0.0036310235,0.005531184,0.0045122523,-0.00048821382,0.0065000122,0.006643275,-0.0036024477
3682,-482.0732,156.86267,19.606031,16.642374,-2.1567488,5.961847,1.195796,-4.9068913,-17.25331,-9.972046,1.8787009,-4.043204,-6.122894,4.0296044,2.1786215,-5.8715506,-2.7655761,4.8245,-5.6784606,-1.3190687,3.1061642,-1.7145165,-3.4452865,-0.034841135,-0.037592247,-0.0027901474,0.00027936554,0.0055497573,0.0070352564,0.0031785197,0.0011165747,0.008420253,0.013001595,0.0013077594,-0.0015590084,0.007835259,0.007417872,0.0117622595,0.0059859594,-0.0028352463,-0.0013046532,-0.0006298081,-0.005787281,0.001287003,0.004305821,-0.009270798
3683,-469.9416,158.82951,26.51417,12.143972,-3.5835695,6.093823,4.2040076,-14.087935,-17.553276,-4.546373,1.4937506,-4.6629605,-6.56493,3.7878768,3.8935575,-6.952146,-3.2825172,5.4038787,-3.861653,-5.0560226,2.8468692,0.33651918,-3.256462,-0.01592003,-0.0014015994,0.013241631,-0.0011842374,-0.0077295788,-0.0022385255,0.0082718,0.00324098,-0.0039572855,-0.0029900984,-0.0021656286,0.0021570337,2.2621136e-05,-0.006707424,-0.0012758082,0.0058809537,-0.001278856,-0.0017120972,0.0031746388,-0.0012609729,-0.004590373,0.00024532835,0.00077406276
3684,-485.07312,159.91437,21.491056,13.934487,-7.869737,5.9346304,4.7416024,-10.178577,-17.889372,-6.6252084,-0.47103372,-2.6872404,-4.77673,2.4994085,0.81982553,-3.024793,0.46231267,4.0826006,-3.5431304,-3.1106887,0.20218317,0.67981166,-2.6917338,-0.08596492,0.012435298,-0.006834113,-0.018676016,0.026056685,-0.002269345,0.012509937,0.0026404962,0.007534367,-0.0007483865,-0.0044300356,-0.0077154897,-0.0068402365,0.0039002378,0.0071228608,0.00052937935,-0.0040221475,-0.005198622,0.0057685934,0.010692262,0.0011906022,-0.0035044383,-0.0036382966
3685,-456.3338,148.12396,20.318684,19.598871,-16.083538,9.37816,6.384146,-15.9966955,-15.113825,-6.3699255,-3.2556813,-4.5334854,-4.869843,1.2064791,-0.3569281,-2.853418,1.5280175,4.219973,-2.190399,-6.304638,-1.7702847,0.421902,-1.8680899,-0.009163148,0.0017649072,-0.0035030188,0.0033387875,0.007384962,0.0021591196,0.00073299685,-0.004921849,-0.005382945,-0.0039365245,0.002744925,-0.0031146961,-0.001879778,0.0026915171,0.00032354015,-0.0002829803,0.00025358234,-0.0031827043,-0.00020866159,-0.00063816906,0.0013498584,0.0014648858,-0.0024162643
